165.980795610426	-0.0520136074313698	-0.0268014705882353
167.980795610426	-0.0517428710339873	-0.0267478676470588
169.980795610426	-0.0514748076277652	-0.0266942647058824
171.980795610426	-0.0512093598325455	-0.0266406617647059
173.980795610426	-0.0509464721497907	-0.0265870588235294
175.980795610426	-0.0506860908800593	-0.026533455882353
177.980795610426	-0.0504281640449914	-0.0264798529411765
179.980795610426	-0.0501726413135131	-0.02642625
181.980795610426	-0.049919473931986	-0.0263726470588235
183.980795610426	-0.0496686146580505	-0.0263190441176471
185.980795610426	-0.0494200176979301	-0.0262654411764706
187.980795610426	-0.0491736386469791	-0.0262118382352941
189.980795610426	-0.0489294344332755	-0.0261582352941177
191.980795610426	-0.0486873632640707	-0.0261046323529412
193.980795610426	-0.0484473845749243	-0.0260510294117647
195.980795610426	-0.0482094589813636	-0.0259974264705882
197.980795610426	-0.0479735482329165	-0.0259438235294118
199.980795610426	-0.0477396151693806	-0.0258902205882353
201.980795610426	-0.0475076236791966	-0.0258366176470588
203.980795610426	-0.0472775386598064	-0.0257830147058824
205.980795610426	-0.0470493259798821	-0.0257294117647059
207.980795610426	-0.0468229524433205	-0.0256758088235294
209.980795610426	-0.0465983857549045	-0.0256222058823529
211.980795610426	-0.0463755944875398	-0.0255686029411765
213.980795610426	-0.0461545480509782	-0.025515
215.980795610426	-0.0459352166619507	-0.0254613970588235
217.980795610426	-0.0457175713156302	-0.0254077941176471
219.980795610426	-0.0455015837583565	-0.0253541911764706
221.980795610426	-0.0452872264615543	-0.0253005882352941
223.980795610426	-0.0450744725967834	-0.0252469852941177
225.980795610426	-0.044863296011862	-0.0251933823529412
227.980795610426	-0.0446536712080066	-0.0251397794117647
229.980795610426	-0.0444455733179389	-0.0250861764705883
231.980795610426	-0.0442389780849089	-0.0250325735294118
233.980795610426	-0.0440338618425894	-0.0249789705882353
235.980795610426	-0.0438302014957978	-0.0249253676470588
237.980795610426	-0.0436279745020054	-0.0248717647058824
239.980795610426	-0.0434271588535946	-0.0248181617647059
241.980795610426	-0.0432277330608292	-0.0247645588235294
243.980795610426	-0.0430296761355015	-0.0247109558823529
245.980795610426	-0.0428329675752263	-0.0246573529411765
247.980795610426	-0.0426375873483493	-0.02460375
249.980795610426	-0.0424435158794424	-0.0245501470588235
251.980795610426	-0.0422507340353573	-0.0244965441176471
253.980795610426	-0.0420592231118132	-0.0244429411764706
255.980795610426	-0.0418689648204928	-0.0243893382352941
257.980795610426	-0.0416799412766242	-0.0243357352941177
259.980795610426	-0.0414921349870267	-0.0242821323529412
261.980795610426	-0.0413055288385996	-0.0242285294117647
263.980795610426	-0.0411201060872341	-0.0241749264705882
265.980795610426	-0.0409358503471309	-0.0241213235294118
267.980795610426	-0.0407527455805036	-0.0240677205882353
269.980795610426	-0.0405707760876533	-0.0240141176470588
271.980795610426	-0.0403899264973973	-0.0239605147058824
273.980795610426	-0.0402101817578365	-0.0239069117647059
275.980795610426	-0.0400315271274482	-0.0238533088235294
277.980795610426	-0.0398539481664897	-0.0237997058823529
279.980795610426	-0.0396774307286996	-0.0237461029411765
281.980795610426	-0.0395019609532854	-0.0236925
283.980795610426	-0.0393275252571847	-0.0236388970588235
285.980795610426	-0.0391541103275889	-0.0235852941176471
287.980795610426	-0.0389817031147191	-0.0235316911764706
289.980795610426	-0.0388102908248436	-0.0234780882352941
291.980795610426	-0.0386398609135279	-0.0234244852941177
293.980795610426	-0.038470401079107	-0.0233708823529412
